frame,widget_key,renderer,call_index,duration_ms,width,height,cache_hit_if_known
597,iso_text,text,1,0.0224,140,51,1
597,exposure_text,text,2,0.0131,144,51,1
597,temp_text,text,3,0.0114,114,51,1
597,alt_text,bar,4,0.9267,337,213,0
598,fit_distance_text,bar,0,1.031,2324,199,0
598,iso_text,text,1,0.0231,140,51,1
598,exposure_text,text,2,0.0133,144,51,1
598,temp_text,text,3,0.0119,114,51,1
598,alt_text,bar,4,0.9618,337,213,0
599,fit_distance_text,bar,0,1.0257,2324,199,0
599,iso_text,text,1,0.0287,140,51,1
599,exposure_text,text,2,0.0129,144,51,1
599,temp_text,text,3,0.0112,114,51,1
599,alt_text,bar,4,1.0467,337,213,0
