frame,widget,full_bbox_area,dynamic_bbox_area,bytes,changed,fallback_reason
245,alt_text,82218,0,0,False,none
245,lean_indicator,104329,0,0,False,none
246,fit_distance_text,488040,0,0,False,none
246,iso_text,8415,0,0,False,none
246,exposure_text,6138,0,0,False,none
246,temp_text,8619,0,0,False,none
246,alt_text,82218,0,0,False,none
246,lean_indicator,104329,0,0,False,none
247,fit_distance_text,488040,0,0,False,none
247,iso_text,8415,0,0,False,none
247,exposure_text,6138,0,0,False,none
247,temp_text,8619,0,0,False,none
247,alt_text,82218,0,0,False,none
247,lean_indicator,104329,0,0,False,none
248,fit_distance_text,488040,0,0,False,none
248,iso_text,8415,0,0,False,none
248,exposure_text,6138,0,0,False,none
248,temp_text,8619,0,0,False,none
248,alt_text,82218,0,0,False,none
248,lean_indicator,104329,0,0,False,none
249,fit_distance_text,488040,0,0,False,none
249,iso_text,8415,0,0,False,none
249,exposure_text,6138,0,0,False,none
249,temp_text,8619,0,0,False,none
249,alt_text,82218,0,0,False,none
249,lean_indicator,104329,0,0,False,none
250,fit_distance_text,488040,0,0,False,none
250,iso_text,8415,0,0,False,none
250,exposure_text,6138,0,0,False,none
250,temp_text,8619,0,0,False,none
250,alt_text,82218,0,0,False,none
250,lean_indicator,104329,0,0,False,none
251,fit_distance_text,488040,0,0,False,none
251,iso_text,8415,0,0,False,none
251,exposure_text,6138,0,0,False,none
251,temp_text,8619,0,0,False,none
251,alt_text,82218,0,0,False,none
251,lean_indicator,104329,0,0,False,none
252,fit_distance_text,488040,0,0,False,none
252,iso_text,8415,0,0,False,none
252,exposure_text,6138,0,0,False,none
252,temp_text,8619,0,0,False,none
252,alt_text,82218,0,0,False,none
252,lean_indicator,104329,0,0,False,none
253,fit_distance_text,488040,0,0,False,none
253,iso_text,8415,0,0,False,none
253,exposure_text,6138,0,0,False,none
253,temp_text,8619,0,0,False,none
253,alt_text,82218,0,0,False,none
253,lean_indicator,104329,0,0,False,none
254,fit_distance_text,488040,0,0,False,none
254,iso_text,8415,0,0,False,none
254,exposure_text,6138,0,0,False,none
254,temp_text,8619,0,0,False,none
254,alt_text,82218,0,0,False,none
254,lean_indicator,104329,0,0,False,none
255,fit_distance_text,488040,0,0,False,none
255,iso_text,8415,0,0,False,none
255,exposure_text,6138,0,0,False,none
255,temp_text,8619,0,0,False,none
255,alt_text,82218,0,0,False,none
255,lean_indicator,104329,0,0,False,none
256,fit_distance_text,488040,0,0,False,none
256,iso_text,8415,0,0,False,none
256,exposure_text,6138,0,0,False,none
256,temp_text,8619,0,0,False,none
256,alt_text,82218,0,0,False,none
256,lean_indicator,104329,0,0,False,none
257,fit_distance_text,488040,0,0,False,none
257,iso_text,8415,0,0,False,none
257,exposure_text,6138,0,0,False,none
257,temp_text,8619,0,0,False,none
257,alt_text,82218,0,0,False,none
257,lean_indicator,104329,0,0,False,none
258,fit_distance_text,488040,0,0,False,none
258,iso_text,8415,0,0,False,none
258,exposure_text,6138,0,0,False,none
258,temp_text,8619,0,0,False,none
258,alt_text,82218,0,0,False,none
258,lean_indicator,104329,0,0,False,none
259,fit_distance_text,488040,0,0,False,none
259,iso_text,8415,0,0,False,none
259,exposure_text,6138,0,0,False,none
259,temp_text,8619,0,0,False,none
259,alt_text,82218,0,0,False,none
259,lean_indicator,104329,0,0,False,none
260,fit_distance_text,488040,0,0,False,none
260,iso_text,8415,0,0,False,none
260,exposure_text,6138,0,0,False,none
260,temp_text,8619,0,0,False,none
260,alt_text,82218,0,0,False,none
260,lean_indicator,104329,0,0,False,none
261,fit_distance_text,488040,0,0,False,none
261,iso_text,8415,0,0,False,none
261,exposure_text,6138,0,0,False,none
261,temp_text,8619,0,0,False,none
261,alt_text,82218,0,0,False,none
261,lean_indicator,104329,0,0,False,none
262,fit_distance_text,488040,0,0,False,none
262,iso_text,8415,0,0,False,none
262,exposure_text,6138,0,0,False,none
262,temp_text,8619,0,0,False,none
262,alt_text,82218,0,0,False,none
262,lean_indicator,104329,0,0,False,none
263,fit_distance_text,488040,0,0,False,none
263,iso_text,8415,0,0,False,none
263,exposure_text,6138,0,0,False,none
263,temp_text,8619,0,0,False,none
263,alt_text,82218,0,0,False,none
263,lean_indicator,104329,0,0,False,none
264,fit_distance_text,488040,0,0,False,none
264,iso_text,8415,0,0,False,none
264,exposure_text,6138,0,0,False,none
264,temp_text,8619,0,0,False,none
264,alt_text,82218,0,0,False,none
264,lean_indicator,104329,0,0,False,none
265,fit_distance_text,488040,0,0,False,none
265,iso_text,8415,0,0,False,none
265,exposure_text,6138,0,0,False,none
265,temp_text,8619,0,0,False,none
265,alt_text,82218,0,0,False,none
265,lean_indicator,104329,0,0,False,none
266,fit_distance_text,488040,0,0,False,none
266,iso_text,8415,0,0,False,none
266,exposure_text,6138,0,0,False,none
266,temp_text,8619,0,0,False,none
266,alt_text,82218,0,0,False,none
266,lean_indicator,104329,0,0,False,none
267,fit_distance_text,488040,0,0,False,none
267,iso_text,8415,0,0,False,none
267,exposure_text,6138,0,0,False,none
267,temp_text,8619,0,0,False,none
267,alt_text,82218,0,0,False,none
267,lean_indicator,104329,0,0,False,none
268,fit_distance_text,488040,0,0,False,none
268,iso_text,8415,0,0,False,none
268,exposure_text,6138,0,0,False,none
268,temp_text,8619,0,0,False,none
268,alt_text,82218,0,0,False,none
268,lean_indicator,104329,0,0,False,none
269,fit_distance_text,488040,0,0,False,none
269,iso_text,8415,0,0,False,none
269,exposure_text,6138,0,0,False,none
269,temp_text,8619,0,0,False,none
269,alt_text,82218,0,0,False,none
269,lean_indicator,104329,0,0,False,none
270,fit_distance_text,488040,0,0,False,none
270,iso_text,8415,0,0,False,none
270,exposure_text,6138,0,0,False,none
270,temp_text,8619,0,0,False,none
270,alt_text,82218,0,0,False,none
270,lean_indicator,104329,0,0,False,none
271,fit_distance_text,488040,0,0,False,none
271,iso_text,8415,0,0,False,none
271,exposure_text,6138,0,0,False,none
271,temp_text,8619,0,0,False,none
271,alt_text,82218,0,0,False,none
271,lean_indicator,104329,0,0,False,none
272,fit_distance_text,488040,0,0,False,none
272,iso_text,8415,0,0,False,none
272,exposure_text,6138,0,0,False,none
272,temp_text,8619,0,0,False,none
272,alt_text,82218,0,0,False,none
272,lean_indicator,104329,0,0,False,none
273,fit_distance_text,488040,0,0,False,none
273,iso_text,8415,0,0,False,none
273,exposure_text,6138,0,0,False,none
273,temp_text,8619,0,0,False,none
273,alt_text,82218,0,0,False,none
273,lean_indicator,104329,0,0,False,none
274,fit_distance_text,488040,0,0,False,none
274,iso_text,8415,0,0,False,none
274,exposure_text,6138,0,0,False,none
274,temp_text,8619,0,0,False,none
274,alt_text,82218,0,0,False,none
274,lean_indicator,104329,0,0,False,none
275,fit_distance_text,488040,0,0,False,none
275,iso_text,8415,0,0,False,none
275,exposure_text,6138,0,0,False,none
275,temp_text,8619,0,0,False,none
275,alt_text,82218,0,0,False,none
275,lean_indicator,104329,0,0,False,none
276,fit_distance_text,488040,0,0,False,none
276,iso_text,8415,0,0,False,none
276,exposure_text,6138,0,0,False,none
276,temp_text,8619,0,0,False,none
276,alt_text,82218,0,0,False,none
276,lean_indicator,104329,0,0,False,none
277,fit_distance_text,488040,0,0,False,none
277,iso_text,8415,0,0,False,none
277,exposure_text,6138,0,0,False,none
277,temp_text,8619,0,0,False,none
277,alt_text,82218,0,0,False,none
277,lean_indicator,104329,0,0,False,none
278,fit_distance_text,488040,0,0,False,none
278,iso_text,8415,0,0,False,none
278,exposure_text,6138,0,0,False,none
278,temp_text,8619,0,0,False,none
278,alt_text,82218,0,0,False,none
278,lean_indicator,104329,0,0,False,none
279,fit_distance_text,488040,0,0,False,none
279,iso_text,8415,0,0,False,none
279,exposure_text,6138,0,0,False,none
279,temp_text,8619,0,0,False,none
279,alt_text,82218,0,0,False,none
279,lean_indicator,104329,0,0,False,none
280,fit_distance_text,488040,0,0,False,none
280,iso_text,8415,0,0,False,none
280,exposure_text,6138,0,0,False,none
280,temp_text,8619,0,0,False,none
280,alt_text,82218,0,0,False,none
280,lean_indicator,104329,0,0,False,none
281,fit_distance_text,488040,0,0,False,none
281,iso_text,8415,0,0,False,none
281,exposure_text,6138,0,0,False,none
281,temp_text,8619,0,0,False,none
281,alt_text,82218,0,0,False,none
281,lean_indicator,104329,0,0,False,none
282,fit_distance_text,488040,0,0,False,none
282,iso_text,8415,0,0,False,none
282,exposure_text,6138,0,0,False,none
282,temp_text,8619,0,0,False,none
282,alt_text,82218,0,0,False,none
282,lean_indicator,104329,0,0,False,none
283,fit_distance_text,488040,0,0,False,none
283,iso_text,8415,0,0,False,none
283,exposure_text,6138,0,0,False,none
283,temp_text,8619,0,0,False,none
283,alt_text,82218,0,0,False,none
283,lean_indicator,104329,0,0,False,none
284,fit_distance_text,488040,0,0,False,none
284,iso_text,8415,0,0,False,none
284,exposure_text,6138,0,0,False,none
284,temp_text,8619,0,0,False,none
284,alt_text,82218,0,0,False,none
284,lean_indicator,104329,0,0,False,none
285,fit_distance_text,488040,0,0,False,none
285,iso_text,8415,0,0,False,none
285,exposure_text,6138,0,0,False,none
285,temp_text,8619,0,0,False,none
285,alt_text,82218,0,0,False,none
285,lean_indicator,104329,0,0,False,none
286,fit_distance_text,488040,0,0,False,none
286,iso_text,8415,0,0,False,none
286,exposure_text,6138,0,0,False,none
286,temp_text,8619,0,0,False,none
286,alt_text,82218,0,0,False,none
286,lean_indicator,104329,0,0,False,none
