ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2453.1329,2450.8452,2425.0882,2442.8894,4,4,57,2427.4454,2442.9546,2442.9622,2442.9562,2442.8901,2432.0133,2453.1447,2442.9593,2427.2541,2427.2747,2428.2081,2427.8742,2432.0133,35368,2432.0133,2428.234,2427.7695,True,2450.8436,2,5791200,5791200,1
2455.363,2453.1638,2427.4504,2442.9013,3,5,58,2429.8754,2442.9635,2442.9707,2442.9646,2442.902,2434.75,2455.3765,2442.9678,2429.6314,2429.6551,2430.5352,2430.2433,2434.75,10408,2434.75,2430.5492,2430.1957,True,2453.162,1,5791200,5791200,1
2467.4086,2455.3932,2429.8797,2442.8521,2,6,59,2431.938,2442.972,2442.9795,2442.9735,2442.8557,2436.2706,2467.4404,2442.9766,2431.6931,2431.7201,2432.8802,2432.4438,2436.2706,14580,2436.2706,2432.9008,2432.3467,True,2455.3916,0,5791200,5791200,1
2469.691,2467.9501,2431.9432,2467.7794,8,7,60,2442.7938,2467.8064,2467.8255,2467.8078,2467.7804,2448.0283,2469.7064,2467.8141,2442.678,2442.6835,2443.9578,2443.6537,2448.0283,5696,2448.0283,2443.975,2443.5727,True,2467.9432,6,5791200,5791200,1
2471.7135,2469.7219,2442.9821,2467.7714,7,1,61,2444.6889,2467.829,2467.8392,2467.8309,2467.7725,2449.5024,2471.7435,2467.8348,2444.5061,2444.5205,2445.5661,2445.246,2449.5024,35368,2449.5024,2445.5868,2445.0911,True,2469.7198,5,5791200,5791200,1
2474.2031,2471.7747,2444.6919,2467.7878,6,2,62,2446.9221,2467.8414,2467.848,2467.8429,2467.789,2450.4456,2474.2193,2467.8457,2446.6949,2446.7112,2447.6012,2447.3078,2450.4456,10408,2450.4456,2447.6144,2447.2547,True,2471.7718,4,5791200,5791200,1
2476.5384,2474.2362,2446.944,2467.7306,5,3,63,2448.7549,2467.8494,2467.8551,2467.8505,2467.7378,2452.8716,2476.5531,2467.8528,2448.5372,2448.5549,2449.3739,2449.0822,2452.8716,14580,2452.8716,2449.3906,2449.0236,True,2474.2342,3,5791200,5791200,1
2478.9052,2476.5699,2448.7608,2467.7971,4,4,64,2451.0379,2467.8562,2467.8788,2467.8572,2467.7989,2455.3727,2478.9228,2467.8763,2450.9019,2450.917,2451.6639,2451.3609,2455.3727,5696,2455.3727,2451.6763,2451.3022,True,2476.568,2,5791200,5791200,1
2489.1046,2478.9455,2451.0498,2467.7623,3,5,65,2453.4896,2467.8806,2467.8866,2467.8815,2467.7641,2458.1337,2489.1334,2467.8841,2453.2333,2453.2565,2454.4383,2454.0116,2458.1337,35368,2458.1337,2454.4525,2453.8702,True,2478.9427,1,5791200,5791200,1
2490.9273,2489.1632,2453.4949,2467.7529,2,6,66,2455.6529,2467.8878,2467.8938,2467.889,2467.7547,2458.7709,2490.9375,2467.8913,2455.453,2455.4647,2456.3571,2456.0163,2458.7709,10408,2458.7709,2456.3652,2455.9852,True,2489.1601,0,5791200,5791200,1
2493.0643,2491.2709,2455.664,2491.1196,8,7,67,2467.6482,2491.1698,2491.1884,2491.1714,2491.1245,2478.9824,2493.0794,2491.1773,2467.5349,2467.5454,2469.4406,2468.8947,2478.9824,14580,2478.9824,2469.4719,2468.7303,True,2491.2673,4,5791200,5791200,1
2495.0501,2493.1005,2467.8962,2491.1376,7,1,68,2469.8238,2491.1916,2491.2025,2491.1937,2491.1392,2475.3342,2495.0672,2491.1981,2469.7611,2469.7686,2470.8569,2470.5121,2475.3342,5696,2475.3342,2470.881,2470.4222,True,2493.0976,3,5791200,5791200,1
2497.2109,2495.0895,2469.8283,2491.154,6,2,69,2471.9029,2491.205,2491.2117,2491.2068,2491.155,2477.4941,2497.2263,2491.2093,2471.8256,2471.8332,2472.7469,2472.3806,2477.4941,35368,2477.4941,2472.7721,2472.2686,True,2495.087,2,5791200,5791200,1
2499.1359,2497.2505,2471.907,2491.1621,5,3,70,2474.4845,2491.2132,2491.2189,2491.2143,2491.163,2480.245,2499.1496,2491.2167,2474.2829,2474.2973,2475.3199,2474.9389,2480.245,10408,2480.245,2475.3393,2474.8819,True,2497.2466,1,5791200,5791200,1
2509.9022,2499.1673,2474.4966,2491.1463,4,4,71,2476.7893,2491.2201,2491.2257,2491.2213,2491.1473,2481.9971,2509.9343,2491.2233,2476.6202,2476.6328,2477.4875,2477.1833,2481.9971,5696,2481.9971,2477.5036,2477.1145,True,2499.1655,0,5791200,5791200,1
2511.6971,2510.3191,2476.8037,2510.2081,8,5,72,2479.059,2510.2299,2510.2426,2510.2309,2510.2087,2491.3681,2511.7078,2510.2356,2478.9845,2478.9915,2482.6586,2479.5654,2491.3681,35368,2491.3681,2482.6762,2479.4963,True,2510.3159,6,5791200,5791200,1
2514.1265,2511.7221,2479.065,2510.2022,7,6,73,2489.5287,2510.2452,2510.251,2510.2461,2510.2029,2495.3302,2514.1394,2510.2489,2489.2451,2489.267,2490.3016,2490.038,2495.3302,14580,2495.3302,2490.3179,2489.9586,True,2511.7207,5,5791200,5791200,1
2516.2367,2514.1568,2489.5382,2510.1963,6,7,74,2491.0549,2510.2523,2510.2568,2510.2532,2510.197,2495.8366,2516.2484,2510.2552,2490.987,2490.993,2492.3815,2492.0061,2495.8366,10408,2495.8366,2492.4139,2491.9176,True,2514.1551,4,5791200,5791200,1
2518.9383,2516.2619,2491.228,2510.2164,5,3,75,2493.2778,2510.2578,2510.2618,2510.2586,2510.2173,2500.0859,2518.9531,2510.2604,2493.1484,2493.1574,2493.9887,2493.6685,2500.0859,5696,2500.0859,2494.0059,2493.5951,True,2516.2603,3,5791200,5791200,1
2521.2721,2518.9706,2493.2874,2510.175,4,4,76,2495.3554,2510.2627,2510.2675,2510.2634,2510.1783,2499.8297,2521.285,2510.266,2495.1726,2495.2011,2496.2941,2495.9379,2499.8297,35368,2499.8297,2496.3074,2495.8406,True,2518.9682,2,5791200,5791200,1
2523.1027,2521.3095,2495.3603,2510.2229,3,5,77,2497.5415,2510.2685,2510.273,2510.2692,2510.2239,2501.6833,2523.1178,2510.2714,2497.3205,2497.339,2498.2396,2497.9296,2501.6833,14580,2501.6833,2498.2513,2497.8662,True,2521.3077,1,5791200,5791200,1
2533.468,2523.1355,2497.5464,2510.1896,2,6,78,2499.2736,2510.2739,2510.2779,2510.2748,2510.1908,2504.058,2533.4957,2510.2764,2499.2087,2499.2161,2500.0111,2499.6582,2504.058,10408,2504.058,2500.0359,2499.5762,True,2523.1335,0,5791200,5791200,1
2535.607,2533.895,2499.2783,2533.7759,8,7,79,2510.1256,2533.7891,2533.8038,2533.7902,2533.7768,2517.9506,2535.6173,2533.7952,2510.0033,2510.0111,2513.4718,2511.0569,2517.9506,35368,2517.9506,2513.4962,2510.9508,True,2533.8911,6,5791200,5791200,1
2537.731,2535.632,2510.2795,2533.7229,7,1,80,2511.8866,2533.8075,2533.8168,2533.8091,2533.7292,2516.9426,2537.7478,2533.8136,2511.7699,2511.7776,2512.7689,2512.4059,2516.9426,5696,2516.9426,2512.7854,2512.317,True,2535.6307,5,5791200,5791200,1
2539.3978,2537.7675,2511.8939,2533.7545,6,2,81,2514.4083,2533.818,2533.8237,2533.8189,2533.7556,2518.9178,2539.4117,2533.8218,2514.2468,2514.2603,2515.2555,2514.8598,2518.9178,14580,2518.9178,2515.2767,2514.7661,True,2537.7654,4,5791200,5791200,1
2542.289,2539.4268,2514.4194,2533.7697,5,3,82,2516.4337,2533.8247,2533.8291,2533.8255,2533.7705,2521.1284,2542.3065,2533.8274,2516.32,2516.3277,2517.3859,2517.0401,2521.1284,10408,2521.1284,2517.4108,2516.9589,True,2539.4253,3,5791200,5791200,1
2551.0199,2542.327,2516.4429,2533.7458,4,4,83,2519.232,2533.83,2533.8346,2533.8309,2533.7469,2523.2482,2551.04,2533.8331,2519.0545,2519.0635,2519.9409,2519.579,2523.2482,5696,2523.2482,2519.9531,2519.5179,True,2542.3246,2,5791200,5791200,1
2552.7407,2551.0595,2519.2354,2533.7631,3,5,84,2521.5593,2533.8354,2533.8397,2533.8363,2533.7639,2525.8221,2552.7555,2533.8381,2521.3948,2521.41,2522.453,2522.193,2525.8221,35368,2525.8221,2522.4655,2522.127,True,2551.0573,1,5791200,5791200,1
