frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
53,0.0512,1.487,0.7297,0.0044,0.725,0.7164,0.0065,0.0012,0.2641,0.7381,0.0192,0.0051,0.0099,0.1388,0.0055,0.0653,0.0058,0.0039,0.0697,0.0644,0.0034,0.0548,0.393,0.0079,0.0079,0.0233,0.3921,0.2741,0.3582,2.7518,5,482829408,482831520,2,0,116476604,54,51,1,1,0,0,0,0
54,0.1722,3.7854,1.9977,0.0235,1.9733,1.9242,0.04,0.0045,0.7084,1.7543,0.061,0.0185,0.0293,0.3443,0.0239,0.15,0.0066,0.0075,0.1026,0.1144,0.0064,0.0963,0.8076,0.0227,0.0179,0.0352,0.5689,0.3677,0.5672,5.7227,6,482829408,482835040,0,0,116476604,55,52,1,1,0,0,0,0
55,0.0411,1.5469,0.6763,0.0029,0.6731,0.663,0.0076,0.001,0.2294,0.7921,0.02,0.0057,0.0098,0.091,0.0101,0.0312,0.0053,0.0055,0.0474,0.0778,0.0126,0.1414,0.3888,0.0775,0.0506,0.0663,1.5339,0.8731,0.8542,5.4093,7,482829408,482835744,1,0,116476604,56,53,1,1,0,0,0,0
56,0.0396,2.3797,0.572,0.0031,0.5687,0.5636,0.0036,0.0008,0.2064,1.7374,0.0156,0.0049,0.0073,0.0653,0.0031,0.1771,0.0045,0.0226,0.4966,0.34,0.0151,0.284,1.363,0.0701,0.0397,0.0633,1.7793,1.1875,0.9495,6.959,0,482829408,411903712,2,0,116476604,57,54,1,1,0,0,0,0
57,0.0445,1.2269,0.5916,0.0039,0.5875,0.577,0.0079,0.0013,0.2499,0.6151,0.0218,0.0055,0.0115,0.1041,0.0073,0.0519,0.0038,0.0034,0.0452,0.0405,0.0023,0.0389,0.2806,0.0068,0.0046,0.0288,0.271,0.1719,0.2567,2.1007,1,482829408,411905120,0,0,116476604,58,55,1,1,0,0,0,0
58,0.0641,2.4646,1.0151,0.0063,1.0085,0.993,0.0123,0.0016,0.7342,1.41,0.0268,0.0078,0.0142,0.1559,0.0106,0.1156,0.0149,0.0097,0.0857,0.0827,0.0088,0.0688,0.5087,0.0321,0.0246,0.0364,0.5679,0.3722,0.5782,4.2726,2,482829408,411892448,1,0,116476604,59,56,1,1,0,0,0,0
59,0.0717,2.409,1.1707,0.0076,1.1627,1.1434,0.015,0.0023,0.4239,1.2051,0.0505,0.0135,0.0231,0.2883,0.0098,0.0767,0.0118,0.005,0.1082,0.0659,0.0044,0.0691,0.6082,0.0217,0.0183,0.0276,0.4634,0.3488,0.3032,3.7924,3,482829408,482830816,2,0,116476604,60,57,1,1,0,0,0,0
60,0.0578,5.8127,1.7238,0.0045,1.719,1.6652,0.0417,0.006,1.1398,4.0048,0.1429,0.0312,0.0568,0.6248,0.0443,0.3871,0.0365,0.0388,0.4315,0.4478,0.0337,0.3908,2.282,0.0902,0.0517,0.072,1.6821,0.706,0.4745,9.0585,4,482829408,482837856,0,0,116476604,61,58,1,1,0,0,0,0
61,0.0443,1.2622,0.5934,0.0028,0.5903,0.5827,0.0057,0.0012,0.1991,0.6294,0.0166,0.0048,0.0093,0.074,0.0048,0.0451,0.0059,0.0036,0.0497,0.0461,0.0024,0.1186,0.3335,0.031,0.0187,0.0411,0.3279,0.1718,0.4341,2.3798,5,482829408,482831520,1,0,116476604,62,59,1,1,0,0,0,0
62,0.0458,1.3061,0.7707,0.0034,0.767,0.7603,0.0045,0.001,0.2372,0.5147,0.0164,0.0049,0.0077,0.0706,0.0062,0.0368,0.0029,0.0025,0.0331,0.0339,0.002,0.0341,0.2085,0.0096,0.01,0.0211,0.3247,0.1957,0.1574,2.143,6,482829408,482835040,2,0,116476604,63,60,1,1,0,0,0,0
63,0.0419,1.2352,0.7248,0.0032,0.7213,0.7158,0.0034,0.0012,0.1966,0.491,0.0149,0.004,0.0068,0.0824,0.0035,0.0407,0.0044,0.0033,0.0427,0.0379,0.002,0.029,0.2327,0.0071,0.0075,0.0351,0.3096,0.1986,0.2981,2.3026,7,482829408,482835744,0,0,116476604,64,61,1,1,0,0,0,0
64,0.0479,1.9119,0.7868,0.0045,0.7818,0.7716,0.008,0.001,0.3778,1.0823,0.0457,0.0197,0.0142,0.2337,0.0119,0.092,0.0053,0.0046,0.0649,0.0568,0.0022,0.0707,0.5181,0.0215,0.0273,0.0303,0.451,0.848,0.8769,4.6179,0,482829408,411903712,1,0,116476604,65,62,1,1,0,0,0,0
65,0.0425,1.3382,0.7934,0.0027,0.7905,0.7857,0.0032,0.0009,0.1846,0.5217,0.0139,0.0051,0.0111,0.1244,0.0078,0.0352,0.0049,0.003,0.0354,0.0331,0.0023,0.0334,0.2615,0.0081,0.0084,0.0217,0.3701,0.1726,0.1977,2.2427,1,482829408,411905120,2,0,116476604,66,63,1,1,0,0,0,0
66,0.0579,1.9572,0.8741,0.0051,0.8687,0.8573,0.0078,0.0016,0.2688,1.0482,0.0255,0.0093,0.0149,0.2023,0.0132,0.2386,0.0143,0.008,0.0757,0.0463,0.0031,0.0769,0.6398,0.0208,0.0207,0.036,0.7039,0.4292,0.4138,3.8295,2,482829408,411892448,0,0,116476604,67,64,1,1,0,0,0,0
67,0.0481,213.681,0.7334,0.0038,0.7293,0.7207,0.0064,0.0011,0.27,212.929,0.0589,0.029,0.0287,0.3832,0.0101,0.1152,0.0069,0.0073,0.102,0.1001,0.0067,0.1001,0.8006,0.0438,0.0098,0.0172,0.2073,0.1212,0.1172,214.264,3,482829408,482830816,1,0,116476604,68,65,1,1,0,0,0,0
