ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2123.1958,2121.3305,2081.0459,2101.9067,7,5,74,2082.9021,2101.9819,2101.9859,2101.9827,2101.9075,2087.5237,2123.1948,2101.9845,2082.7406,2082.7598,2083.6623,2083.3296,2087.5237,43500,2087.5237,2083.7146,2083.2287,True,2121.3277,5,5791200,5791200,1
2124.7437,2123.208,2082.9053,2101.9341,6,6,75,2085.1624,2101.9868,2101.9916,2101.9876,2101.9351,2089.9445,2124.7426,2101.9893,2085.0345,2085.0445,2085.9466,2085.6456,2089.9445,55328,2089.9445,2085.961,2085.5528,True,2123.2058,4,5791200,5791200,1
2126.9214,2124.7571,2085.1712,2101.884,5,7,76,2087.1418,2101.9923,2101.997,2101.993,2101.8851,2096.1459,2126.9205,2101.9956,2086.9283,2086.95,2090.0757,2087.7508,2096.1459,44380,2096.1459,2090.1031,2087.6115,True,2124.7552,3,5791200,5791200,1
2129.6086,2126.9364,2087.1573,2101.8925,4,8,77,2088.9141,2101.9977,2102.1054,2101.9984,2101.8935,2095.2423,2129.6075,2102.0002,2088.8004,2088.8123,2091.5152,2089.2629,2095.2423,43500,2095.2423,2091.5376,2089.2082,True,2126.935,2,5791200,5791200,1
2133.3602,2129.6212,2088.9201,2101.8996,3,9,78,2091.3642,2102.1132,2103.8459,2102.1156,2101.9005,2095.4289,2133.3593,2102.1267,2091.2623,2091.2733,2092.2104,2091.8313,2095.4289,55328,2095.4289,2092.2235,2091.7418,True,2129.6197,1,5791200,5791200,1
2135.2126,2133.3739,2091.3739,2101.8462,2,10,79,2093.1068,2103.8496,2105.7784,2103.8514,2101.8508,2096.7178,2135.2119,2103.8555,2092.9766,2092.9874,2093.7772,2093.4906,2096.7178,44404,2096.7178,2093.7863,2093.4334,True,2133.3712,0,5791200,5791200,1
2143.1893,2135.5015,2093.1149,2135.3591,12,11,80,2101.7617,2135.3874,2135.399,2135.3886,2135.3599,2106.7797,2143.1882,2135.3927,2101.6828,2101.6917,2103.0906,2102.7685,2106.7797,43500,2106.7797,2103.1108,2102.6764,True,2135.494,7,5791200,5791200,1
2144.9139,2143.2108,2105.7945,2135.3221,11,1,81,2105.9585,2135.4009,2135.406,2135.4019,2135.3246,2114.6813,2144.9132,2135.4041,2105.8314,2105.846,2108.9595,2106.6093,2114.6813,55328,2114.6813,2108.9798,2106.545,True,2143.2088,7,5791200,5791200,1
2146.8163,2144.9248,2105.9608,2135.3648,10,2,82,2105.9948,2135.407,2135.4114,2135.4079,2135.3655,2110.9584,2146.8151,2135.4098,2105.9719,2105.9742,2106.9162,2106.6663,2110.9584,44380,2110.9584,2106.9312,2106.6069,True,2144.9229,7,5791200,5791200,1
2148.5185,2146.8341,2105.9967,2135.3354,9,3,83,2107.5495,2135.4122,2135.416,2135.4131,2135.3365,2113.56,2148.5162,2135.4146,2107.4811,2107.4916,2110.1606,2108.0486,2113.56,44404,2113.56,2110.1859,2107.9594,True,2146.832,6,5791200,5791200,1
2150.6844,2148.5329,2107.5533,2135.3479,8,4,84,2110.1476,2135.4169,2135.4212,2135.4177,2135.3487,2113.7755,2150.6834,2135.4198,2109.9647,2109.9841,2110.8304,2110.4819,2113.7755,43500,2113.7755,2110.8406,2110.4264,True,2148.5312,5,5791200,5791200,1
