frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
49,0.0499,1.4887,0.8668,0.0025,0.8641,0.8555,0.0061,0.0012,0.2407,0.5782,0.0114,0.0057,0.0078,0.0959,0.0077,0.0568,0.0046,0.0056,0.0415,0.0372,0.0026,0.032,0.2634,0.0038,0.0249,0.0449,0.3993,0.2297,0.2672,2.6277,1,1135711904,1131176992,1,0,116476604,50,47,1,1,0,0,0,0
50,0.0415,129.851,0.6365,0.002,0.6342,0.6277,0.004,0.0012,0.2028,129.193,0.0121,0.0133,0.01,0.111,0.011,0.0679,0.0047,0.0028,0.0404,0.0547,0.0025,0.0324,0.3064,0.006,0.0116,0.0261,0.3684,0.372,0.1633,130.967,2,1135711904,1131181920,2,0,116476604,51,48,1,1,0,0,0,0
51,0.0397,1.4676,0.7295,0.0024,0.7269,0.7193,0.0058,0.0007,0.2538,0.7033,0.0094,0.0069,0.0077,0.1433,0.0121,0.0739,0.0061,0.0071,0.0565,0.05,0.0037,0.0465,0.3702,0.0053,0.0241,0.0197,0.4204,0.8832,0.919,4.2426,3,1135711904,1135715424,0,0,116476604,52,49,1,1,0,0,0,0
52,0.0416,1.2289,0.6874,0.0026,0.6845,0.6759,0.0063,0.0011,0.2222,0.5038,0.0095,0.0063,0.0068,0.0702,0.0042,0.0385,0.0052,0.0033,0.0407,0.0355,0.0026,0.0346,0.2195,0.0038,0.0196,0.0314,0.3102,0.1597,0.1531,2.0233,4,1135711904,1135706976,1,0,116476604,53,50,1,1,0,0,0,0
53,0.0442,1.3031,0.6781,0.0022,0.6756,0.6688,0.0049,0.001,0.1809,0.5861,0.0077,0.004,0.0067,0.063,0.0035,0.0949,0.0094,0.0084,0.0649,0.0581,0.0049,0.0549,0.3358,0.0059,0.0221,0.0225,0.2351,0.1998,0.2408,2.1709,5,1135711904,1135718240,2,0,116476604,54,51,1,1,0,0,0,0
54,0.077,2.0126,1.0413,0.0053,1.0354,1.0246,0.0085,0.0009,0.3284,0.9485,0.0117,0.0071,0.0138,0.1581,0.0176,0.1417,0.009,0.0081,0.0882,0.0736,0.0024,0.0554,0.517,0.0049,0.0157,0.0217,0.2775,0.1867,0.185,2.8587,6,1135711904,1135720352,0,0,116476604,55,52,1,1,0,0,0,0
55,0.0412,1.4616,0.6848,0.0022,0.6824,0.6751,0.0058,0.0008,0.1961,0.7343,0.0081,0.0046,0.0074,0.0646,0.0035,0.0335,0.0028,0.0046,0.033,0.1454,0.0176,0.1804,0.4569,0.01,0.0287,0.0235,0.6233,0.3392,0.6884,3.4058,7,1135711904,1135719648,1,0,116476604,56,53,1,1,0,0,0,0
56,0.0394,1.1565,0.6852,0.0021,0.6829,0.6757,0.0053,0.0009,0.1813,0.4433,0.0094,0.0059,0.0066,0.0627,0.0038,0.035,0.0047,0.0059,0.0356,0.0348,0.0026,0.0326,0.2007,0.0034,0.0158,0.0308,0.2669,0.2325,0.2724,2.1356,0,1135711904,1131186848,2,0,116476604,57,54,1,1,0,0,0,0
57,0.0396,1.3586,0.7921,0.0022,0.7897,0.7793,0.0082,0.0009,0.2311,0.5371,0.0072,0.0047,0.0099,0.1056,0.0068,0.0386,0.0052,0.0047,0.0354,0.0355,0.0022,0.0281,0.2432,0.003,0.0175,0.0309,0.4158,0.3363,0.2638,2.5996,1,1135711904,1131176992,0,0,116476604,58,55,1,1,0,0,0,0
58,0.0453,1.7717,0.8148,0.0027,0.8115,0.796,0.0122,0.0016,0.4682,0.9408,0.0225,0.012,0.0169,0.1355,0.008,0.0793,0.0054,0.0048,0.0644,0.0431,0.0036,0.0366,0.3589,0.0034,0.0088,0.0163,0.2269,0.1597,0.2082,2.5227,2,1135711904,1131181920,1,0,116476604,59,56,1,1,0,0,0,0
