frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
1590,33.136099998955615,0.024499997380189598,33.111600001575425,0.012400007108226418,0.541,0.006000002031214535,32.39580000808928,0.1363,30.47906,30.7652,0.417,0.288,0.3278,33.09760001138784
1591,7.639700008439831,0.04460000491235405,7.595100003527477,0.024199995095841587,1.9985,0.005599998985417187,5.441599991172552,0.2488,3.67866,3.8016,0.3324,0.1948,0.1965,7.582599995657802
1592,28.862899998784997,0.04429998807609081,28.818600010708906,0.01930000144056976,0.8245,0.005599998985417187,27.80029999848921,0.1836,25.11781,25.2792,0.847,0.4113,0.4492,28.80159999767784
1593,7.463200003257953,0.05200000305194408,7.4112000002060086,0.03099998866673559,1.6925,0.0052000104915350676,5.566799998632632,0.2573,3.92813,4.0518,0.2196,0.1748,0.2003,7.400399990729056
1594,27.679300008458085,0.028800001018680632,27.650500007439405,0.01479999627918005,1.3308,0.0037999998312443495,26.17699999245815,0.2579,24.69368,24.8287,0.2189,0.1579,0.17,27.63769999728538
1595,6.994900002609938,0.04320000880397856,6.95169999380596,0.02169999061152339,0.6933,0.0021000014385208488,6.157900003017858,0.2357,4.82017,4.8998,0.1763,0.1266,0.256,6.942399995750748
1596,42.525100012426265,0.024300010409206152,42.50080000201706,0.012999997125007212,0.5495,0.004899993655271828,41.82690000743605,0.1369,40.58201,40.7282,0.233,0.1464,0.202,42.491900007007644
1597,8.59409999975469,0.02610000956337899,8.56799999019131,0.01379998866468668,0.6863,0.00549999822396785,7.750200005830266,0.3013,6.53618,6.4902,0.188,0.1343,0.1519,8.557099994504824
1598,50.53209999459796,0.028800001018680632,50.503299993579276,0.014200006262399256,0.5774,0.0036999990697950125,49.758299996028654,0.2208,46.01383,46.1263,0.8303,0.5706,1.2711,50.48830001032911
1599,7.438200002070516,0.051399998483248055,7.386800003587268,0.027400004910305142,1.4821,0.004999994416721165,5.72860000829678,0.2641,4.19596,4.0491,0.2695,0.1554,0.3218,7.350299987592734
1600,26.734999992186204,0.027399990358389914,26.707600001827814,0.014000004739500582,0.9645,0.0048000074457377195,25.609599993913434,0.1788,23.98304,24.1378,0.2512,0.1716,0.3765,26.697499997681007
1601,14.273100008722395,0.031200004741549492,14.241900003980845,0.014899997040629387,0.6862,0.004799992893822491,13.43740000447724,0.2166,11.97612,12.1243,0.2493,0.1387,0.1931,14.231699999072589
1602,39.965700008906424,0.025500004994682968,39.94020000391174,0.013899989426136017,0.6548,0.004999994416721165,39.15549999510404,0.2378,37.64453,37.8599,0.2497,0.1396,0.1898,39.931600011186674
1603,15.305099994293414,0.024599998141638935,15.280499996151775,0.01340000017080456,0.6692,0.006000002031214535,14.419500002986751,0.2321,11.48557,11.7444,0.793,0.4666,0.5317,15.263699999195524
1604,43.72250000596978,0.057900004321709275,43.66460000164807,0.03270000161137432,1.8341,0.0041000021155923605,41.68090000166558,0.301,39.90978,40.0111,0.2907,0.1735,0.2326,43.653100001392886
1605,26.681800009100698,0.030000010156072676,26.651799998944625,0.016099991626106203,0.8456,0.0026999914553016424,25.70230000128504,0.1737,24.25801,24.4489,0.2327,0.1282,0.1837,26.642899989383295
1606,7.383499993011355,0.026299996534362435,7.357199996476993,0.012999997125007212,0.6688,0.006400005077011883,6.568099997821264,0.1556,5.5184,5.5682,0.1771,0.1299,0.1679,7.349100007559173
1607,49.42549999395851,0.023999993572942913,49.40150000038557,0.012100004823878407,0.5698,0.0028999929782003164,48.66060000495054,0.3132,45.66068,45.7621,0.8534,0.573,0.5085,49.3846999888774
1608,7.981100003235042,0.05970000347588211,7.92139999975916,0.032500000088475645,2.1366,0.005800000508315861,5.613700006506406,0.2282,3.74348,3.911,0.2928,0.1745,0.2253,7.910699991043657
1609,29.351100005442277,0.030099996365606785,29.32100000907667,0.015400000847876072,0.8861,0.002800006768666208,28.287299996009097,0.1803,26.64345,26.8676,0.3025,0.1962,0.2048,29.28670000983402
1610,13.779899993096478,0.0312999909510836,13.748600002145395,0.015500001609325409,0.9353,0.005600013537332416,12.646499992115423,0.4043,10.76907,10.7029,0.3951,0.3029,0.375,13.733700005104765
1611,22.01739999873098,0.044899992644786835,21.972500006086193,0.02400000812485814,1.3271,0.005299996701069176,20.510999995167367,0.2218,18.91117,19.0905,0.2214,0.1606,0.2036,21.962899991194718
1612,15.973699992173351,0.026299996534362435,15.947399995638989,0.012999997125007212,0.7865,0.005699999746866524,14.976400008890778,0.2399,12.35277,12.3518,0.6897,0.4123,0.7769,15.934100010781549
1613,157.54179999930784,0.04389999958220869,157.49789999972563,0.023100001271814108,1.6647,0.005900001269765198,155.62620000855532,0.4039,152.30766,152.5293,0.8092,0.439,0.4586,157.479700006661
1614,7.930899999337271,0.08769999840296805,7.843200000934303,0.033200005418621004,1.7251,0.0035999983083456755,5.974700005026534,0.2499,4.2244,4.263,0.264,0.1749,0.2388,7.830800008377992
1615,31.081799999810755,0.03130000550299883,31.050499994307756,0.016699996194802225,0.9572,0.0040000013541430235,29.917799998656847,0.1956,27.23217,27.3667,0.5713,0.4243,0.669,31.035599997267127
1616,42.736000003060326,0.04810000245925039,42.687900000601076,0.02479999966453761,1.4606,0.0043000036384910345,41.09769999922719,0.2113,7.47619,39.7566,0.2468,0.1446,0.181,42.67859998799395
1617,29.855899992980994,0.024900000425986946,29.830999992555007,0.01170000177808106,1.0141,0.0026999914553016424,28.68550000130199,0.1499,26.72298,26.9997,0.3985,0.2814,0.4976,29.818499999237247
1618,9.826899986364879,0.04069998976774514,9.786199996597134,0.02090001362375915,1.3663,0.005800000508315861,8.226300007663667,0.2041,5.94584,6.0756,0.4985,0.3674,0.2971,9.768999996595085
1619,46.570500009693205,0.04769999941345304,46.52280001027975,0.023300002794712782,11.4889,0.009199997293762863,34.80670000135433,0.3082,33.2461,33.3341,0.2939,0.1798,0.2415,46.44229999394156
1620,54.417899998952635,0.02540000423323363,54.3924999947194,0.013899989426136017,0.4731,0.0025999906938523054,53.81679999118205,0.1782,52.5214,52.4997,0.264,0.1391,0.1708,54.38339999818709
1621,8.96219999413006,0.023999993572942913,8.938200000557117,0.012500007869675756,0.6071,0.006400005077011883,8.217900001909584,0.1999,6.97626,7.1308,0.2032,0.1292,0.1654,8.93029999861028
1622,22.237800003495067,0.024499997380189598,22.213300006114878,0.011500000255182385,0.5658,0.0041000021155923605,21.536299987928942,0.1394,20.32109,20.3867,0.2331,0.1377,0.2032,22.20399999350775
1623,12.25440000416711,0.029999995604157448,12.224400008562952,0.014999997802078724,0.7005,0.005599998985417187,11.345599996275268,0.192,8.99943,9.1096,0.5253,0.3803,0.4628,12.210000000777654
1624,44.7340999962762,0.05190000229049474,44.682199993985705,0.028700000257231295,1.5638,0.0051000097300857306,42.90709999622777,0.262,39.99491,40.2166,0.6854,0.4242,0.4658,44.665199995506555
1625,7.599000004120171,0.05560000136028975,7.543400002759881,0.03199999628122896,1.6441,0.005799985956400633,5.698900000425056,0.2123,3.87728,4.0317,0.223,0.1833,0.2951,7.527500012656674
1626,47.722400006023236,0.032100011594593525,47.69029999442864,0.0185999961104244,0.8908,0.0042000028770416975,46.600200003013015,0.1747,43.65824,43.9115,0.7937,0.4291,0.5715,47.67109999374952
1627,7.952699990710244,0.05679999594576657,7.895899994764477,0.03700000524986535,1.868,0.0032999960239976645,5.887000006623566,0.2767,4.3323,3.9766,0.241,0.1827,0.3857,7.884899998316541
1628,30.6233000010252,0.030199997127056122,30.593100003898144,0.016000005416572094,0.9809,0.0048000074457377195,29.41639999335166,0.2428,26.82777,26.9428,0.5105,0.4253,0.6029,30.576300006941892
1629,6.67760000214912,0.053499999921768904,6.624100002227351,0.029199989512562752,1.1808,0.0050000089686363935,5.220899998676032,0.2557,3.42592,3.5053,0.313,0.2071,0.2975,6.574999992153607
1630,48.13060000014957,0.055800002883188426,48.07479999726638,0.020799998310394585,1.0903,0.0048000074457377195,46.863900002790615,0.2335,45.35075,45.5787,0.2365,0.117,0.1674,48.066200004541315
1631,15.898099998594262,0.024299995857290924,15.87380000273697,0.012400007108226418,0.6295,0.005299996701069176,15.114199995878153,0.1729,13.57578,13.7007,0.3253,0.2179,0.2517,15.864799992414191
1632,21.110500005306676,0.024300010409206152,21.08619999489747,0.012599994079209864,0.5563,0.0016999983927235007,20.344299991847947,0.1684,17.35093,17.2765,0.9498,0.4918,0.6923,21.06640000420157
1633,28.661400006967597,0.06930000381544232,28.592100003152154,0.03809999907389283,2.0413,0.005999987479299307,26.38910000678152,0.2607,24.75352,24.9035,0.2183,0.1331,0.1688,28.581299993675202
1634,9.319599994341843,0.02300000051036477,9.296599993831478,0.012699994840659201,0.6085,0.005500012775883079,8.574900013627484,0.1363,7.37051,7.4392,0.2165,0.1364,0.1996,9.288500004913658
1635,27.541900009964593,0.023100001271814108,27.51880000869278,0.011900003300979733,0.6728,0.00650000583846122,26.652799992007203,0.1338,24.18777,24.3675,0.6032,0.4536,0.4829,27.50219999870751
1636,7.69169999693986,0.05389998841565102,7.637800008524209,0.030499999411404133,1.6626,0.00549999822396785,5.823600004077889,0.2131,4.18096,4.2576,0.2401,0.2052,0.2076,7.626799997524358
1637,41.434600003412925,0.03809999907389283,41.39650000433903,0.015099998563528061,0.9922,0.003000008291564882,40.2985999971861,0.1794,38.97949,39.1844,0.2686,0.1366,0.2101,41.38749999401625
1638,13.369699998293072,0.024900000425986946,13.344799997867085,0.013299999409355223,0.6558,0.005900001269765198,12.56630000716541,0.2569,11.27016,11.3126,0.2579,0.1472,0.1677,13.335399999050424
1639,43.43809999409132,0.02570000651758164,43.412399987573735,0.012899996363557875,0.626,0.003700013621710241,42.64349999721162,0.2321,40.80499,41.055,0.293,0.1954,0.3786,43.37630000372883
1640,49.38399999809917,0.03139999171253294,49.35260000638664,0.01650000922381878,0.7541,0.0027999922167509794,48.424000007798895,0.2646,45.56125,45.7205,0.7337,0.4907,0.4548,49.331500005791895
1641,7.346300000790507,0.0594000011915341,7.2868999995989725,0.032800002372823656,1.5174,0.005399997462518513,5.605900005321018,0.2345,3.94152,4.0905,0.2407,0.1827,0.2324,7.275299998582341
1642,40.52629999932833,0.029600007110275328,40.496699992218055,0.016399993910454214,0.7021,0.005099995178170502,39.661699993303046,0.2426,37.96243,38.133,0.2688,0.1464,0.3806,40.48659998807125
1643,7.043799996608868,0.029600007110275328,7.014199989498593,0.013700002455152571,0.8313,0.005900001269765198,6.062400003429502,0.2425,4.80776,4.9472,0.1723,0.1315,0.1847,7.005699997534975
1644,49.54300000099465,0.023500004317611456,49.51949999667704,0.011500000255182385,0.7384,0.0048000074457377195,48.63900000054855,0.1326,47.14772,47.3197,0.3104,0.1818,0.3476,49.50920000555925
1645,15.018200007034466,0.029600007110275328,14.98859999992419,0.014699995517730713,0.7089,0.007700000423938036,14.028100005816668,0.2544,9.70338,9.8364,1.0423,1.3864,0.6538,14.960400003474206
1646,60.53849999443628,0.08259998867288232,60.4559000057634,0.0467000063508749,2.4717,0.007000009645707905,57.73620000400115,0.2925,55.15957,55.3675,0.6328,0.4004,0.4467,60.435199993662536
1647,8.064699999522418,0.05889999738428742,8.00580000213813,0.05950000195298344,1.6222,0.005299996701069176,6.213600005139597,0.239,4.35072,4.4535,0.3566,0.2113,0.2296,7.992700004251674
1648,24.100099995848723,0.039699996705166996,24.060399999143556,0.019400002202019095,1.3107,0.006400005077011883,22.567899999557994,0.2072,21.05607,21.2316,0.2535,0.1382,0.1815,24.047599988989532
1649,14.090399999986403,0.03850000211969018,14.051899997866713,0.01720000000204891,1.3065,0.0052000104915350676,12.546499987365678,0.1909,10.51995,10.7131,0.3973,0.2614,0.3103,14.002299998537637
1650,43.82930000429042,0.0653000024612993,43.76400000182912,0.02439999661874026,1.0669,0.00589998671784997,42.52030000498053,0.2397,40.93251,41.103,0.31,0.1782,0.2317,43.75020001316443
1651,17.295000012381934,0.036299999919719994,17.258700012462214,0.01819999306462705,0.6577,0.0053000112529844046,16.42369999899529,0.1721,14.59362,14.6539,0.4678,0.2886,0.3271,17.242500005522743
1652,40.928400005213916,0.04980000085197389,40.87860000436194,0.04789998638443649,1.3109,0.005900001269765198,39.35920000367332,0.27,37.42707,37.5682,0.3194,0.1979,0.2934,40.861300003598444
1653,8.824100004858337,0.047599998652003706,8.776500006206334,0.0261999957729131,0.7188,0.006300004315562546,7.928899998660199,0.2271,6.43178,6.5733,0.2003,0.1306,0.1841,8.766500002820976
1654,27.439800003776327,0.025600005756132305,27.414199998020194,0.013600001693703234,0.6541,0.005699999746866524,26.64579999691341,0.1938,25.04425,25.3383,0.2161,0.1333,0.265,27.406399996834807
1655,16.90509999752976,0.02609999501146376,16.879000002518296,0.013700002455152571,0.5299,0.0044000043999403715,16.105300004710443,0.2333,13.86139,13.9731,0.5639,0.3886,0.339,16.858000002685003
1656,37.95320000790525,0.06620000931434333,37.88699999859091,0.03689998993650079,2.6004,0.005199995939619839,35.134100005961955,0.2313,33.54502,33.2878,0.2708,0.1621,0.3377,37.87529999681283
1657,46.05369998898823,0.029999995604157448,46.02369999338407,0.01750000228639692,0.8782,0.005199995939619839,45.00640000333078,0.166,43.65567,43.8564,0.2908,0.1439,0.1781,46.014000006834976
1658,9.710999991511926,0.032199997804127634,9.678799993707798,0.016600009985268116,0.5782,0.002900007530115545,9.010000008856878,0.1842,7.41011,7.9683,0.1673,0.1575,0.2458,9.670999992522411
1659,50.026299999444745,0.0236999912885949,50.00260000815615,0.012600008631125093,0.5818,0.0024999899324029684,49.174400002812035,0.2145,47.43667,47.485,0.4403,0.247,0.2993,49.8888000001898
1660,6.9807999971089885,0.043100008042529225,6.937699989066459,0.024299995857290924,1.3211,0.006200003554113209,5.4647999932058156,0.2942,3.79345,3.8515,0.2537,0.158,0.1963,6.926800007931888
1661,43.13360000378452,0.029000002541579306,43.10460000124294,0.015600002370774746,0.8287,0.0040000013541430235,42.1617999963928,0.1661,40.79191,40.9601,0.2433,0.1366,0.1479,43.09659999853466
1662,8.178599993698299,0.026399997295811772,8.152199996402487,0.02510000194888562,1.1788,0.002700006007216871,6.874200000311248,0.1445,5.94823,5.7431,0.1423,0.1131,0.1451,8.144899999024346
1663,70.25119999889284,0.02230000973213464,70.22889998916071,0.011299998732283711,0.5199,0.0025999906938523054,69.5234999875538,0.1523,66.03232,66.2566,1.1506,0.6381,0.6692,70.20980000379495
1664,7.564600004116073,0.06790000770706683,7.496699996409006,0.03860000288113952,1.8856,0.006200003554113209,5.430499993963167,0.2744,3.84592,3.9308,0.2266,0.1816,0.1805,7.484199988539331
1665,28.88080000411719,0.031200004741549492,28.84959999937564,0.016699996194802225,0.8661,0.0036999990697950125,27.780500007793307,0.1925,24.18222,24.3378,1.1614,0.7806,0.5997,28.829599992604926
1666,8.121799997752532,0.0670000008540228,8.05479999689851,0.03840000135824084,2.0219,0.006000002031214535,5.862899997737259,0.2979,4.38896,4.2246,0.255,0.1752,0.1996,8.041799999773502
1667,47.180900000967085,0.031100003980100155,47.149799996986985,0.017300000763498247,0.8619,0.0022000021999701858,46.098600010736845,0.1831,43.00219,43.1617,0.9975,0.4854,0.5346,47.13009999250062
1668,8.019200002308935,0.07059999916236848,7.9486000031465665,0.03959999594371766,1.9467,0.006499991286545992,5.824200008646585,0.2611,4.11636,4.2401,0.2478,0.164,0.2109,7.936699999845587
1669,38.71670000080485,0.031400006264448166,38.6852999945404,0.01679999695625156,0.8802,0.0034999975468963385,37.67770000558812,0.2005,36.3728,36.5315,0.2118,0.1187,0.1504,38.65609999047592
1670,8.969800008344464,0.023200002033263445,8.9466000063112,0.01069999416358769,0.6235,0.005699999746866524,8.213299995986745,0.2383,7.01704,7.1836,0.1516,0.1098,0.1448,8.939499995904043
1671,28.758300002664328,0.02540000423323363,28.732899998431094,0.012899996363557875,0.5733,0.0026000052457675338,28.057600007741712,0.3017,26.65972,26.6491,0.2745,0.1454,0.1917,28.72410000418313
1672,15.550800002529286,0.03090000245720148,15.519900000072084,0.01619999238755554,0.7533,0.0036999990697950125,14.565799996489659,0.2549,9.52704,9.6255,0.8773,0.9645,1.9042,15.498699998715892
1673,40.60929999104701,0.07300000288523734,40.53629998816177,0.041100007365457714,1.9863,0.0042000028770416975,38.40640000998974,0.2845,37.01671,37.0022,0.2034,0.1072,0.1452,40.52610001235735
1674,8.364100009202957,0.02400000812485814,8.340100001078099,0.013500000932253897,0.5476,0.002800006768666208,7.702100003371015,0.141,6.67202,6.7552,0.1815,0.1082,0.1307,8.332400000654161
1675,45.00929999630898,0.021100000594742596,44.98819999571424,0.011099997209385037,0.5301,0.0026999914553016424,44.347500006551854,0.1222,42.4869,42.7488,0.3766,0.3095,0.3215,44.977099998504855
1676,14.201699988916516,0.03260000084992498,14.169099988066591,0.016200006939470768,0.658,0.0050000089686363935,13.371900000493042,0.1834,10.42791,11.5383,0.3558,0.2319,0.5662,14.157300000078976
1677,53.91740000050049,0.046599991037510335,53.87080000946298,0.02060001133941114,1.4961,0.004599991370923817,52.25599999539554,0.2028,50.91993,51.1791,0.2312,0.1193,0.2486,53.8620000006631
1678,9.12669999524951,0.022199994418770075,9.10450000083074,0.011600001016631722,1.2557,0.0043000036384910345,7.745399998384528,0.14,6.80402,6.9658,0.1429,0.1246,0.1395,9.0970000019297
1679,42.30619998998009,0.020399995264597237,42.28579999471549,0.011800002539530396,1.3941,0.0035999983083456755,40.76579998945817,0.1685,39.54731,39.7498,0.2045,0.1077,0.155,42.25610000139568
1680,12.125200009904802,0.022400010493583977,12.102799999411218,0.011299998732283711,0.5297,0.003300010575912893,11.47569999739062,0.1421,10.50261,10.577,0.166,0.1111,0.13,12.09519999974873
1681,42.80080000171438,0.02239999594166875,42.77840000577271,0.011199997970834374,0.5418,0.0015999976312741637,42.15120000299066,0.1324,41.03232,41.1761,0.2217,0.111,0.1334,42.77069999079686
1682,14.038499997695908,0.02339998900424689,14.015100008691661,0.011600001016631722,0.6054,0.0039000005926936865,13.008000008994713,0.2253,8.94104,8.9312,1.0944,0.8313,0.8999,13.973699999041855
1683,62.795800011372194,0.2393000031588599,62.556500008213334,0.08109999180305749,3.6653,0.008700008038431406,58.622600001399405,0.4219,56.13499,56.3048,0.4385,0.2802,0.292,62.53650000144262
1684,6.70420000096783,0.04440000338945538,6.659799997578375,0.025399989681318402,1.4065,0.005399997462518513,5.10490000306163,0.2629,3.6268,3.709,0.2463,0.1437,0.1717,6.649100003414787
1685,23.02100000088103,0.028599999495781958,22.99240000138525,0.014600009308196604,1.1597,0.002700006007216871,21.728100007749163,0.242,20.37944,20.5045,0.2303,0.1263,0.1531,22.984399998676963
1686,6.532500003231689,0.025200002710334957,6.507300000521354,0.012499993317760527,1.3711,0.0049000082071870565,5.026700004236773,0.1886,3.65349,3.8415,0.1475,0.1241,0.1566,6.499499999335967
1687,62.7470000035828,0.0261999957729131,62.720800007809885,0.011299998732283711,1.1015,0.0017999991541728377,61.52190000284463,0.2132,59.9466,60.1299,0.2421,0.12,0.2525,62.712699989788234
1688,12.7751999971224,0.029300004825927317,12.745899992296472,0.01819999306462705,1.0571,0.002800006768666208,11.517999999341555,0.195,8.82483,8.8939,0.5373,0.5024,0.602,12.728100002277642
1689,26.899599994067103,0.0518000015290454,26.847799992538057,0.03190001007169485,1.5282,0.0034999975468963385,25.183699995977804,0.2413,23.68703,23.8955,0.2125,0.1029,0.1241,26.81930000835564
1690,5.869100001291372,0.0219999928958714,5.8471000083955005,0.010200004908256233,1.0941,0.0047000066842883825,4.64260000444483,0.1914,3.34512,3.4294,0.1523,0.1152,0.2637,5.838800003402866
1691,27.93220001331065,0.024100008886307478,27.90810000442434,0.013699987903237343,1.0834,0.002800006768666208,26.726399999461137,0.217,25.24584,25.2987,0.2716,0.2008,0.1921,27.89840000332333
1692,8.640500003821217,0.029400005587376654,8.61109999823384,0.015399986295960844,1.2318,0.00549999822396785,7.259000005433336,0.2431,5.86895,5.9703,0.195,0.1289,0.1352,8.601800000178628
1693,47.85250000713859,0.023600005079060793,47.82890000205953,0.01170000177808106,1.0273,0.004999994416721165,46.66469999938272,1.0827,44.09377,44.292,0.265,0.1722,0.1832,47.819500003242865
1694,9.339700001874007,0.03060000017285347,9.309100001701154,0.01619999238755554,0.8711,0.0031999952625483274,8.343800000147894,0.2974,6.92538,6.969,0.1937,0.1212,0.1602,9.300899997469969
1695,29.833599997800775,0.026299996534362435,29.807300001266412,0.011500000255182385,0.5719,0.0042000028770416975,29.09670000371989,0.1528,27.47412,27.7937,0.2859,0.1602,0.204,29.79570000024978
1696,15.585200002533384,0.03470000228844583,15.550500000244938,0.019400002202019095,0.7613,0.0040000013541430235,14.590899998438545,0.2658,12.52614,12.6496,0.4632,0.3231,0.298,15.530299991951324
1697,163.10030000749975,0.08959999831859022,163.01070000918116,0.03949999518226832,1.9216,0.00689999433234334,160.86480001104064,0.2983,158.55752,158.9747,0.4991,0.265,0.235,162.99270000308752
1698,10.34300000173971,0.047299996367655694,10.295700005372055,0.025999994250014424,1.6778,0.007400012691505253,8.457899995846674,0.9369,6.94582,6.5445,0.2432,0.1205,0.2588,10.28589998895768
1699,24.53530000639148,0.02580000727903098,24.50949999911245,0.012499993317760527,0.5507,0.0037999998312443495,23.702899998170324,0.2345,22.27245,22.265,0.3031,0.19,0.285,24.392299994360656
1700,8.999899990158156,0.0388999906135723,8.960999999544583,0.02160000440198928,1.0915,0.009499999578110874,7.691199993132614,0.2648,6.18121,6.3537,0.2292,0.112,0.163,8.948100003181025
1701,46.2656000017887,0.03369999467395246,46.231900007114746,0.016000005416572094,0.8091,0.0047000066842883825,45.29900000488851,1.1061,41.6926,41.682,0.2523,0.1297,0.1457,46.22260000905953
1702,7.357999988016672,0.023999993572942913,7.3339999944437295,0.01200000406242907,1.1415,0.0035999983083456755,6.077099998947233,0.1852,4.76769,4.8896,0.188,0.1189,0.2353,7.326100007048808
1703,43.495500009157695,0.02340000355616212,43.47210000560153,0.011500000255182385,1.2018,0.002900007530115545,42.16430000087712,0.1389,40.72666,40.953,0.2519,0.1393,0.1603,43.46310000983067
1704,9.036700008437037,0.025500004994682968,9.011200003442355,0.012099990271963179,0.5451,0.0036999990697950125,8.363599990843795,0.4171,7.10777,7.1229,0.2023,0.1276,0.2543,9.002699996926822
1705,43.01209999539424,0.023499989765696228,42.98860000562854,0.01170000177808106,1.1808,0.0036999990697950125,41.69359999650624,0.1617,40.20123,40.3748,0.3393,0.1346,0.1497,42.979299993021414
1706,11.954299989156425,0.026699999580159783,11.927599989576265,0.014000004739500582,0.754,0.005099995178170502,10.963900000206195,0.3206,8.48498,8.5096,0.6623,0.4311,0.4511,11.907899999641813
1707,47.1527000045171,0.06380000559147447,47.088899998925626,0.03239999932702631,1.7864,0.006000002031214535,45.105299999704584,0.4364,42.871,42.8447,0.4398,0.2518,0.3604,47.07309999503195
1708,7.377400004770607,0.044500004150904715,7.332900000619702,0.02540000423323363,2.0216,0.004799992893822491,5.1346000109333545,0.2195,3.71666,3.8487,0.2771,0.1986,0.2514,7.317800002056174
1709,29.704300002777018,0.040799990529194474,29.663500012247823,0.028299997211433947,2.0683,0.00790000194683671,27.344100002665073,0.2087,24.64157,24.8931,0.7156,0.3752,0.3858,29.60170000733342
1710,9.26590000744909,0.05679999594576657,9.209100011503324,0.031199990189634264,1.5426,0.006400005077011883,7.504599998355843,0.2962,5.80613,5.9171,0.2216,0.251,0.1797,9.197499995934777
1711,47.61680000228807,0.029699993319809437,47.587100008968264,0.016699996194802225,0.823,0.003100009053014219,46.658499995828606,0.26,45.1229,45.3084,0.253,0.1365,0.1454,47.57820001395885
1712,14.33220000762958,0.024199995095841587,14.30800001253374,0.012899996363557875,1.3898,0.006399990525096655,12.741700003971346,0.1368,10.84627,11.0382,0.4004,0.2818,0.2796,14.293799991719425
1713,26.814699987880886,0.04849999095313251,26.766199996927753,0.03029999788850546,1.2655,0.004799992893822491,25.350700001581572,0.2145,23.8,23.9653,0.263,0.1313,0.1947,26.75469999667257
1714,9.758100000908598,0.029300004825927317,9.728799996082671,0.014500008546747267,0.943,0.006600006599910557,8.64960000035353,0.2374,6.9989,7.0529,0.2915,0.1871,0.3582,9.719699999550357
1715,23.117799995816313,0.02749999111983925,23.090300004696473,0.013500000932253897,0.5522,0.003300010575912893,22.37579999200534,0.1438,20.3342,20.2376,0.5168,0.3263,0.4148,23.07499999005813
1716,7.275000010849908,0.05319999763742089,7.221800013212487,0.028299997211433947,1.472,0.005099995178170502,5.598600007942878,0.237,3.9368,4.0725,0.2248,0.1574,0.2954,7.210499999928288
1717,46.23310000170022,0.03890000516548753,46.194199996534735,0.01589999010320753,0.7966,0.004599991370923817,45.25919999286998,0.1731,43.48117,43.7131,0.4031,0.1853,0.3104,46.18419999314938
1718,19.331600007717498,0.03090000245720148,19.300700005260296,0.016599995433352888,0.5728,0.004299989086575806,18.512000009650365,0.1892,12.88335,13.1364,1.171,1.2652,1.4944,19.276000006357208
1719,19.09660000819713,0.06560000474564731,19.03100000345148,0.042799991206265986,1.8714,0.005599998985417187,16.6458000021521,0.3379,12.41206,12.4723,1.1152,0.7459,0.8235,18.883500000811182
1720,30.225800001062453,0.13810000382363796,30.087699997238815,0.10439999459777027,4.6399,0.008100003469735384,25.113199997576885,0.3729,21.03339,21.1458,1.045,0.7878,0.5163,30.059799988521263
1721,9.578800003509969,0.07159999222494662,9.507200011285022,0.04260000423528254,2.0723,0.005299996701069176,7.218599988846108,0.2957,4.669,4.9225,0.6191,0.252,0.2317,9.488800002145581
1722,26.912200002698228,0.048000001697801054,26.864200001000427,0.026399997295811772,1.3424,0.008100003469735384,25.32519999658689,0.5891,23.54077,23.2543,0.342,0.1975,0.2861,26.84900000167545
1723,6.735500006470829,0.04169999738223851,6.693800009088591,0.02379999205004424,0.9698,0.003000008291564882,5.606499995337799,0.1949,3.91485,4.0921,0.3058,0.1907,0.2256,6.684000007226132
1724,155.53239999280777,0.031100003980100155,155.50129998882767,0.014899997040629387,0.8153,0.005800000508315861,154.49160001298878,0.2868,151.98021,152.1723,0.6507,0.4386,0.357,155.4823999904329
1725,7.291600006283261,0.058200006606057286,7.233399999677204,0.06390000635292381,1.4241,0.005599998985417187,5.651500003295951,0.2385,3.99424,4.1528,0.2477,0.1712,0.194,7.221499996376224
1726,26.446999996551313,0.03029999788850546,26.416699998662807,0.01479999627918005,0.9252,0.0047000066842883825,25.379600003361702,0.2427,23.84456,23.9924,0.2856,0.1565,0.2158,26.408299992908724
1727,12.484800012316555,0.02849999873433262,12.456300013582222,0.010899995686486363,0.5629,0.00340001133736223,11.745499999960884,0.1976,10.08892,10.0724,0.4086,0.2417,0.3042,12.442499995813705
1728,26.29779999551829,0.04539999645203352,26.252399999066256,0.02579999272711575,1.3588,0.005800000508315861,24.663199990754947,0.2291,21.75221,21.8835,0.7391,0.5099,0.4949,26.23229999153409
1729,8.299900000565685,0.06550000398419797,8.234399996581487,0.0391000066883862,2.079,0.004699992132373154,5.9735999966505915,0.2645,4.27521,4.4181,0.2112,0.152,0.1944,8.198199997423217
1730,41.44689999520779,0.029000002541579306,41.41789999266621,0.01479999627918005,1.4512,0.0031999952625483274,39.84890000720043,0.1758,38.56069,38.8097,0.2243,0.12,0.1584,41.408699995372444
1731,6.795199995394796,0.026399997295811772,6.768799998098984,0.014200006262399256,1.0843,0.0029999937396496534,5.587699997704476,0.142,4.56988,4.7124,0.1444,0.1126,0.1402,6.760600008419715
1732,45.2816999895731,0.0219999928958714,45.25969999667723,0.010900010238401592,1.0912,0.0011999945854768157,43.82710000209045,0.2196,40.26819,40.2928,0.7877,0.7057,0.8769,45.22030000225641
